frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,state_left_arm_up,state_left_arm_down,state_left_leg_up,state_left_leg_down,state_right_arm_up,state_right_arm_down,state_right_leg_up,state_right_leg_down,state_jump,state_duck
4990,44,4,19,2000,down,down,up,up,down,down,down,down,down,up
4995,45,4,19,2000,down,down,down,down,down,down,down,down,down,up
5000,46,4,19,2000,down,down,down,down,down,down,down,down,down,up
5005,47,4,19,2000,down,down,down,down,down,down,down,down,down,up
5010,48,4,19,2000,down,down,down,down,down,down,down,down,down,up
5025,0,5,20,2000,up,up,down,down,up,up,down,down,down,up
5030,1,5,20,2000,down,down,up,up,down,down,down,down,down,up
5035,2,5,20,2000,down,down,up,up,down,down,down,down,down,up
5040,3,5,20,2000,down,down,up,up,down,down,down,down,down,up
5045,4,5,20,2000,down,down,down,down,up,up,down,down,down,up
5050,5,5,20,2000,down,down,down,down,down,down,down,down,down,up
5055,6,5,20,2000,up,up,down,down,down,down,down,down,down,up
5060,7,5,20,2000,up,up,down,down,down,down,down,down,down,up
5065,8,5,20,2000,down,down,down,down,down,down,down,down,down,up
5070,9,5,20,2000,down,down,down,down,down,down,down,down,down,up
5075,10,5,20,2000,down,down,down,down,down,down,up,up,down,up
5080,11,5,20,2000,up,up,down,down,up,up,up,up,down,up
5085,12,5,20,2000,up,up,down,down,down,down,up,up,down,up
5090,13,5,20,2000,down,down,down,down,down,down,up,up,down,up
5095,14,5,20,2000,down,down,down,down,up,up,down,down,down,up
5100,15,5,20,2000,up,up,down,down,down,down,down,down,down,up
5105,16,5,20,2000,down,down,down,down,down,down,down,down,down,up
5110,17,5,20,2000,down,down,down,down,up,up,down,down,down,up
5115,18,5,20,2000,up,up,down,down,down,down,down,down,down,up
5120,19,5,20,2000,down,down,down,down,down,down,down,down,down,up
5125,20,5,20,2000,down,down,down,down,down,down,down,down,down,up
5130,21,5,20,2000,down,down,down,down,down,down,down,down,down,up
5135,22,5,20,2000,down,down,down,down,down,down,down,down,down,up
5140,23,5,20,2000,down,down,down,down,down,down,up,up,down,up
5145,24,5,20,2000,down,down,down,down,up,up,down,down,down,up
5150,25,5,20,2000,down,down,down,down,down,down,down,down,down,up
5155,26,5,20,2000,down,down,down,down,down,down,down,down,down,up
5160,27,5,20,2000,down,down,down,down,down,down,up,up,down,up
5165,28,5,20,2000,down,down,down,down,down,down,up,up,down,up
5170,29,5,20,2000,up,up,up,up,up,up,up,up,down,up
5175,30,5,20,2000,down,down,up,up,up,up,down,down,down,up
5180,31,5,20,2000,down,down,down,down,down,down,down,down,down,up
5185,32,5,20,2000,down,down,down,down,up,up,down,down,down,up
5190,33,5,20,2000,down,down,down,down,up,up,up,up,down,up
5195,34,5,20,2000,down,down,down,down,up,up,up,up,down,up
5200,35,5,20,2000,down,down,down,down,up,up,down,down,down,up
5205,36,5,20,2000,down,down,down,down,down,down,up,up,down,up
5210,37,5,20,2000,up,up,down,down,up,up,down,down,down,up
5215,38,5,20,2000,up,up,down,down,up,up,down,down,down,up
5220,39,5,20,2000,up,up,down,down,up,up,down,down,down,up
5225,40,5,20,2000,up,up,down,down,up,up,down,down,down,up
5230,41,5,20,2000,up,up,down,down,up,up,down,down,down,up
5235,42,5,20,2000,down,down,down,down,up,up,down,down,down,up
5240,43,5,20,2000,down,down,down,down,down,down,up,up,down,up
5245,44,5,20,2000,down,down,down,down,up,up,down,down,down,up
5250,45,5,20,2000,down,down,up,up,up,up,down,down,down,up
5255,46,5,20,2000,down,down,down,down,up,up,down,down,down,up
5260,47,5,20,2000,down,down,down,down,down,down,down,down,down,up
5265,48,5,20,2000,down,down,down,down,down,down,down,down,down,up
5290,0,6,21,2000,down,down,down,down,down,down,down,down,down,up
5295,1,6,21,2000,up,up,down,down,down,down,down,down,down,up
5300,2,6,21,2000,down,down,down,down,down,down,down,down,down,up
5305,3,6,21,2000,down,down,down,down,down,down,down,down,down,up
5310,4,6,21,2000,up,up,down,down,down,down,down,down,down,up
5315,5,6,21,2000,up,up,down,down,down,down,down,down,down,up
5320,6,6,21,2000,up,up,down,down,down,down,down,down,down,up
5325,7,6,21,2000,up,up,down,down,down,down,down,down,down,up
5330,8,6,21,2000,up,up,down,down,up,up,down,down,down,up
5335,9,6,21,2000,up,up,down,down,up,up,down,down,down,up
5340,10,6,21,2000,down,down,down,down,down,down,down,down,down,up
5345,11,6,21,2000,down,down,down,down,down,down,down,down,down,up
5350,12,6,21,2000,down,down,down,down,down,down,down,down,down,up
5355,13,6,21,2000,down,down,down,down,up,up,down,down,down,up
5360,14,6,21,2000,down,down,down,down,down,down,down,down,down,up
5365,15,6,21,2000,up,up,down,down,up,up,down,down,down,up
5370,16,6,21,2000,down,down,down,down,up,up,up,up,down,up
5375,17,6,21,2000,up,up,down,down,up,up,up,up,down,up
5380,18,6,21,2000,up,up,down,down,up,up,down,down,down,up
5385,19,6,21,2000,up,up,down,down,up,up,down,down,down,up
5390,20,6,21,2000,down,down,down,down,down,down,down,down,down,up
5395,21,6,21,2000,up,up,up,up,up,up,down,down,down,up
5400,22,6,21,2000,up,up,down,down,up,up,down,down,down,up
5405,23,6,21,2000,up,up,down,down,up,up,down,down,down,up
5410,24,6,21,2000,up,up,down,down,up,up,down,down,down,up
5415,25,6,21,2000,up,up,down,down,up,up,down,down,down,up
5420,26,6,21,2000,up,up,down,down,up,up,down,down,down,up
5425,27,6,21,2000,up,up,down,down,up,up,down,down,down,up
5430,28,6,21,2000,up,up,down,down,up,up,down,down,down,up
5435,29,6,21,2000,up,up,down,down,up,up,up,up,down,up
5440,30,6,21,2000,up,up,down,down,up,up,down,down,down,up
5445,31,6,21,2000,down,down,down,down,down,down,down,down,down,up
5450,32,6,21,2000,down,down,down,down,down,down,down,down,down,up
5455,33,6,21,2000,down,down,down,down,down,down,down,down,down,up
5460,34,6,21,2000,down,down,down,down,down,down,down,down,down,up
5465,35,6,21,2000,down,down,down,down,down,down,down,down,down,up
5470,36,6,21,2000,down,down,up,up,up,up,down,down,down,up
5475,37,6,21,2000,down,down,down,down,down,down,down,down,down,up
5480,38,6,21,2000,down,down,down,down,down,down,down,down,down,up
5485,39,6,21,2000,down,down,down,down,down,down,down,down,down,up
5490,40,6,21,2000,down,down,down,down,down,down,down,down,down,up
5495,41,6,21,2000,down,down,down,down,down,down,down,down,down,up
5500,42,6,21,2000,down,down,down,down,down,down,down,down,down,up
5505,43,6,21,2000,down,down,down,down,down,down,down,down,down,up
5510,44,6,21,2000,down,down,down,down,down,down,down,down,down,up
5515,45,6,21,2000,down,down,down,down,down,down,down,down,down,up
5520,46,6,21,2000,down,down,down,down,down,down,down,down,down,up
5525,47,6,21,2000,down,down,up,up,down,down,down,down,down,up
5530,48,6,21,2000,down,down,up,up,down,down,down,down,down,up
5535,49,6,21,2000,down,down,down,down,down,down,down,down,down,up
5540,50,6,21,2000,down,down,down,down,down,down,down,down,down,up
5545,51,6,21,2000,up,up,down,down,down,down,down,down,down,up
5570,0,7,22,2000,down,down,down,down,down,down,down,down,down,up
5575,1,7,22,2000,down,down,down,down,down,down,down,down,down,up
5580,2,7,22,2000,down,down,down,down,up,up,down,down,down,up
5585,3,7,22,2000,up,up,down,down,up,up,down,down,down,up
5590,4,7,22,2000,up,up,down,down,up,up,down,down,down,up
5595,5,7,22,2000,up,up,down,down,up,up,down,down,down,up
5600,6,7,22,2000,down,down,down,down,down,down,down,down,down,up
5605,7,7,22,2000,up,up,down,down,down,down,down,down,down,up
5610,8,7,22,2000,up,up,down,down,down,down,down,down,down,up
5615,9,7,22,2000,down,down,down,down,up,up,down,down,down,up
5620,10,7,22,2000,down,down,down,down,up,up,down,down,down,up
5625,11,7,22,2000,down,down,down,down,down,down,down,down,down,up
5630,12,7,22,2000,up,up,down,down,down,down,down,down,down,up
5635,13,7,22,2000,up,up,down,down,up,up,up,up,down,up
5640,14,7,22,2000,up,up,down,down,up,up,down,down,down,up
5645,15,7,22,2000,down,down,down,down,down,down,down,down,down,up
5650,16,7,22,2000,down,down,down,down,down,down,down,down,down,up
5655,17,7,22,2000,down,down,down,down,down,down,down,down,down,up
5660,18,7,22,2000,down,down,down,down,down,down,down,down,down,up
5665,19,7,22,2000,up,up,down,down,down,down,down,down,down,up
5670,20,7,22,2000,down,down,down,down,down,down,down,down,down,up
5675,21,7,22,2000,down,down,down,down,down,down,down,down,down,up
5680,22,7,22,2000,down,down,down,down,down,down,down,down,down,up
5685,23,7,22,2000,down,down,down,down,down,down,down,down,down,up
5690,24,7,22,2000,down,down,down,down,down,down,down,down,down,up
5695,25,7,22,2000,down,down,down,down,down,down,down,down,down,up
5700,26,7,22,2000,down,down,up,up,down,down,down,down,down,up
5705,27,7,22,2000,down,down,down,down,down,down,down,down,down,up
5710,28,7,22,2000,down,down,down,down,down,down,up,up,down,up
5715,29,7,22,2000,down,down,down,down,down,down,up,up,down,up
5720,30,7,22,2000,up,up,down,down,down,down,down,down,down,up
5725,31,7,22,2000,up,up,down,down,down,down,down,down,down,up
5730,32,7,22,2000,down,down,up,up,down,down,down,down,down,up
5735,33,7,22,2000,down,down,up,up,up,up,down,down,down,up
5740,34,7,22,2000,up,up,up,up,up,up,down,down,down,up
5745,35,7,22,2000,up,up,down,down,up,up,down,down,down,up
5750,36,7,22,2000,up,up,down,down,up,up,up,up,down,up
5755,37,7,22,2000,down,down,down,down,down,down,up,up,down,up
5760,38,7,22,2000,down,down,up,up,down,down,up,up,down,up
5765,39,7,22,2000,up,up,up,up,up,up,up,up,down,up
5770,40,7,22,2000,down,down,down,down,up,up,up,up,down,up
5775,41,7,22,2000,down,down,down,down,up,up,down,down,down,up
5780,42,7,22,2000,up,up,up,up,down,down,down,down,down,up
5785,43,7,22,2000,up,up,down,down,up,up,down,down,down,up
5790,44,7,22,2000,up,up,down,down,up,up,up,up,down,up
5795,45,7,22,2000,up,up,down,down,down,down,down,down,down,up
5800,46,7,22,2000,up,up,down,down,down,down,up,up,down,up
5805,47,7,22,2000,down,down,down,down,down,down,down,down,down,up
5810,48,7,22,2000,down,down,down,down,up,up,up,up,down,up
5840,1,8,23,2000,up,up,down,down,up,up,down,down,down,up
5845,2,8,23,2000,up,up,down,down,up,up,down,down,down,up
5850,3,8,23,2000,up,up,down,down,up,up,down,down,down,up
5855,4,8,23,2000,up,up,down,down,up,up,up,up,down,up
5860,5,8,23,2000,up,up,down,down,up,up,down,down,down,up
5865,6,8,23,2000,down,down,down,down,down,down,down,down,down,up
5870,7,8,23,2000,down,down,down,down,down,down,down,down,down,up
5875,8,8,23,2000,down,down,down,down,up,up,down,down,down,up
5880,9,8,23,2000,down,down,down,down,down,down,down,down,down,up
5885,10,8,23,2000,down,down,down,down,down,down,down,down,down,up
5890,11,8,23,2000,down,down,up,up,down,down,up,up,down,up
5895,12,8,23,2000,up,up,up,up,down,down,down,down,down,up
5900,13,8,23,2000,up,up,down,down,up,up,down,down,down,up
5905,14,8,23,2000,up,up,down,down,up,up,down,down,down,up
5910,15,8,23,2000,up,up,down,down,up,up,down,down,down,up
5915,16,8,23,2000,up,up,up,up,down,down,up,up,down,up
5920,17,8,23,2000,up,up,up,up,down,down,down,down,down,down
5925,18,8,23,2000,up,up,up,up,up,up,up,up,down,up
5930,19,8,23,2000,down,down,down,down,up,up,down,down,down,up
5935,20,8,23,2000,up,up,up,up,up,up,up,up,down,up
5940,21,8,23,2000,up,up,up,up,up,up,down,down,down,down
5945,22,8,23,2000,up,up,up,up,up,up,up,up,down,up
5950,23,8,23,2000,up,up,up,up,down,down,down,down,down,up
5955,24,8,23,2000,up,up,up,up,up,up,down,down,down,up
5960,25,8,23,2000,up,up,up,up,up,up,up,up,down,up
5965,26,8,23,2000,up,up,up,up,up,up,up,up,down,down
5970,27,8,23,2000,up,up,up,up,down,down,down,down,down,up
5975,28,8,23,2000,up,up,down,down,up,up,up,up,down,down
5985,30,8,23,2000,up,up,up,up,up,up,up,up,down,up
5990,31,8,23,2000,up,up,up,up,up,up,up,up,down,up
5995,32,8,23,2000,up,up,up,up,up,up,up,up,down,down
6000,33,8,23,2000,up,up,up,up,up,up,down,down,down,up
6030,1,9,24,2000,down,down,down,down,down,down,down,down,down,up
6035,2,9,24,2000,down,down,down,down,down,down,down,down,down,up
6040,3,9,24,2000,down,down,down,down,up,up,down,down,down,up
6045,4,9,24,2000,down,down,down,down,down,down,down,down,down,up
6050,5,9,24,2000,up,up,down,down,up,up,down,down,down,up
6055,6,9,24,2000,up,up,down,down,up,up,down,down,down,up
6060,7,9,24,2000,down,down,down,down,up,up,down,down,down,up
6065,8,9,24,2000,down,down,down,down,up,up,up,up,down,up
6070,9,9,24,2000,down,down,down,down,down,down,down,down,down,up
6075,10,9,24,2000,down,down,down,down,down,down,down,down,down,up
6080,11,9,24,2000,down,down,down,down,down,down,down,down,down,up
6085,12,9,24,2000,down,down,down,down,down,down,down,down,down,up
6090,13,9,24,2000,up,up,down,down,down,down,down,down,down,up
6095,14,9,24,2000,down,down,down,down,down,down,down,down,down,up
6100,15,9,24,2000,down,down,down,down,down,down,down,down,down,up
6105,16,9,24,2000,down,down,down,down,up,up,down,down,down,up
6110,17,9,24,2000,down,down,down,down,up,up,down,down,down,up
6115,18,9,24,2000,down,down,down,down,down,down,down,down,down,up
6120,19,9,24,2000,down,down,down,down,down,down,down,down,down,up
6125,20,9,24,2000,down,down,down,down,down,down,down,down,down,up
6130,21,9,24,2000,down,down,down,down,down,down,up,up,down,up
6135,22,9,24,2000,down,down,down,down,down,down,up,up,down,up
6140,23,9,24,2000,down,down,down,down,down,down,down,down,down,up
6145,24,9,24,2000,down,down,up,up,down,down,down,down,down,up
6150,25,9,24,2000,down,down,up,up,down,down,down,down,down,up
6155,26,9,24,2000,down,down,up,up,down,down,down,down,down,up
6160,27,9,24,2000,down,down,up,up,down,down,up,up,down,up
6165,28,9,24,2000,down,down,down,down,down,down,up,up,down,up
6170,29,9,24,2000,down,down,down,down,down,down,down,down,down,up
6175,30,9,24,2000,down,down,down,down,down,down,down,down,down,up
6200,0,10,25,2000,up,up,down,down,up,up,down,down,down,up
6205,1,10,25,2000,up,up,down,down,up,up,down,down,down,up
6210,2,10,25,2000,up,up,up,up,up,up,down,down,down,up
6215,3,10,25,2000,up,up,up,up,up,up,down,down,down,up
6220,4,10,25,2000,up,up,down,down,up,up,down,down,down,up
6225,5,10,25,2000,up,up,down,down,up,up,down,down,down,up
6230,6,10,25,2000,down,down,down,down,down,down,down,down,down,up
6235,7,10,25,2000,up,up,down,down,down,down,down,down,down,up
6240,8,10,25,2000,up,up,down,down,down,down,up,up,down,up
6245,9,10,25,2000,up,up,down,down,up,up,up,up,down,up
6250,10,10,25,2000,up,up,down,down,up,up,up,up,down,up
6255,11,10,25,2000,up,up,down,down,up,up,down,down,down,up
6260,12,10,25,2000,up,up,down,down,down,down,down,down,down,up
6265,13,10,25,2000,down,down,down,down,up,up,down,down,down,up
6270,14,10,25,2000,up,up,down,down,up,up,up,up,down,up
6275,15,10,25,2000,up,up,up,up,down,down,down,down,down,up
6280,16,10,25,2000,up,up,up,up,down,down,down,down,down,up
6285,17,10,25,2000,down,down,up,up,down,down,down,down,down,up
6290,18,10,25,2000,up,up,down,down,up,up,down,down,down,up
6295,19,10,25,2000,up,up,up,up,up,up,up,up,down,up
6300,20,10,25,2000,up,up,down,down,up,up,down,down,down,up
6305,21,10,25,2000,up,up,down,down,up,up,down,down,down,up
6310,22,10,25,2000,down,down,down,down,down,down,down,down,down,up
6320,24,10,25,2000,up,up,down,down,down,down,down,down,down,up
6325,25,10,25,2000,up,up,down,down,up,up,up,up,down,up
6330,26,10,25,2000,down,down,down,down,down,down,down,down,down,up
6340,28,10,25,2000,down,down,down,down,down,down,down,down,down,up
6370,0,11,26,2000,up,up,down,down,up,up,down,down,down,up
6375,1,11,26,2000,up,up,down,down,down,down,down,down,down,up
6380,2,11,26,2000,down,down,down,down,down,down,down,down,down,up
6385,3,11,26,2000,up,up,down,down,up,up,down,down,down,up
6390,4,11,26,2000,up,up,down,down,up,up,up,up,down,up
6395,5,11,26,2000,up,up,down,down,up,up,up,up,down,up
6400,6,11,26,2000,up,up,down,down,up,up,down,down,down,up
6405,7,11,26,2000,down,down,down,down,up,up,down,down,down,up
6410,8,11,26,2000,up,up,down,down,up,up,down,down,down,up
6415,9,11,26,2000,down,down,down,down,down,down,down,down,down,up
6420,10,11,26,2000,down,down,down,down,down,down,down,down,down,up
6425,11,11,26,2000,up,up,down,down,up,up,down,down,down,up
6430,12,11,26,2000,up,up,down,down,up,up,up,up,down,up
6435,13,11,26,2000,up,up,down,down,up,up,down,down,down,up
6440,14,11,26,2000,up,up,down,down,up,up,down,down,down,up
6445,15,11,26,2000,up,up,down,down,up,up,down,down,down,up
6450,16,11,26,2000,up,up,down,down,down,down,down,down,down,up
6455,17,11,26,2000,down,down,down,down,down,down,down,down,down,up
6460,18,11,26,2000,down,down,down,down,down,down,down,down,down,up
6465,19,11,26,2000,down,down,down,down,down,down,down,down,down,up
6470,20,11,26,2000,up,up,down,down,down,down,down,down,down,up
6475,21,11,26,2000,up,up,down,down,up,up,down,down,down,up
6480,22,11,26,2000,up,up,down,down,up,up,down,down,down,up
6485,23,11,26,2000,up,up,down,down,up,up,down,down,down,up
6490,24,11,26,2000,up,up,down,down,up,up,down,down,down,up
6495,25,11,26,2000,down,down,down,down,up,up,down,down,down,up
6500,26,11,26,2000,down,down,down,down,down,down,down,down,down,up
6505,27,11,26,2000,down,down,down,down,down,down,down,down,down,up
6510,28,11,26,2000,down,down,down,down,down,down,down,down,down,up
6515,29,11,26,2000,down,down,down,down,down,down,down,down,down,up
6520,30,11,26,2000,down,down,down,down,down,down,down,down,down,up
6525,31,11,26,2000,down,down,down,down,down,down,down,down,down,up
6530,32,11,26,2000,down,down,down,down,down,down,down,down,down,up
6555,37,11,26,2000,up,up,up,up,up,up,up,up,down,up
6560,38,11,26,2000,up,up,up,up,up,up,up,up,down,up
6565,39,11,26,2000,up,up,up,up,up,up,up,up,down,up
6640,0,1,27,2010,up,up,down,down,down,down,down,down,down,up
6645,1,1,27,2010,up,up,down,down,down,down,up,up,down,up
6650,2,1,27,2010,down,down,down,down,down,down,down,down,down,up
6655,3,1,27,2010,down,down,up,up,down,down,down,down,down,up
6660,4,1,27,2010,down,down,up,up,down,down,down,down,down,up
6665,5,1,27,2010,up,up,down,down,down,down,down,down,down,up
6670,6,1,27,2010,down,down,down,down,down,down,down,down,down,up
6675,7,1,27,2010,up,up,down,down,up,up,down,down,down,up
6680,8,1,27,2010,down,down,down,down,down,down,down,down,down,up
6685,9,1,27,2010,down,down,down,down,down,down,down,down,down,up
6690,10,1,27,2010,down,down,down,down,down,down,down,down,down,up
6695,11,1,27,2010,down,down,down,down,down,down,up,up,down,up
6700,12,1,27,2010,down,down,down,down,down,down,up,up,down,up
6705,13,1,27,2010,down,down,down,down,down,down,down,down,down,up
6710,14,1,27,2010,down,down,up,up,down,down,down,down,down,up
6715,15,1,27,2010,down,down,down,down,down,down,down,down,down,up
6720,16,1,27,2010,up,up,down,down,down,down,down,down,down,up
6725,17,1,27,2010,down,down,down,down,down,down,down,down,down,up
6730,18,1,27,2010,up,up,down,down,down,down,down,down,up,up
6735,19,1,27,2010,up,up,down,down,up,up,up,up,down,up
6740,20,1,27,2010,up,up,down,down,up,up,up,up,up,up
6745,21,1,27,2010,up,up,down,down,up,up,down,down,down,up
6750,22,1,27,2010,down,down,down,down,down,down,down,down,down,up
6755,23,1,27,2010,up,up,down,down,down,down,down,down,down,up
6760,24,1,27,2010,down,down,down,down,down,down,down,down,down,up
6765,25,1,27,2010,down,down,down,down,down,down,down,down,down,up
6770,26,1,27,2010,down,down,down,down,down,down,up,up,down,up
6775,27,1,27,2010,down,down,up,up,down,down,up,up,down,up
6780,28,1,27,2010,down,down,down,down,down,down,down,down,down,up
6785,29,1,27,2010,down,down,down,down,down,down,down,down,down,up
6790,30,1,27,2010,down,down,up,up,down,down,down,down,down,up
6795,31,1,27,2010,down,down,down,down,down,down,down,down,down,up
6800,32,1,27,2010,down,down,down,down,down,down,down,down,down,up
6805,33,1,27,2010,down,down,down,down,down,down,down,down,down,up
6810,34,1,27,2010,down,down,down,down,down,down,down,down,down,up
6815,35,1,27,2010,down,down,up,up,down,down,down,down,down,up
6820,36,1,27,2010,down,down,down,down,down,down,down,down,down,up
6860,0,2,28,2010,down,down,up,up,down,down,down,down,down,up
6865,1,2,28,2010,down,down,up,up,up,up,down,down,down,up
6870,2,2,28,2010,down,down,down,down,down,down,down,down,down,up
6875,3,2,28,2010,up,up,down,down,up,up,down,down,down,up
6880,4,2,28,2010,up,up,down,down,down,down,down,down,down,up
6885,5,2,28,2010,up,up,down,down,up,up,up,up,down,up
6890,6,2,28,2010,up,up,down,down,up,up,up,up,down,up
6895,7,2,28,2010,up,up,down,down,down,down,down,down,down,up
6900,8,2,28,2010,up,up,down,down,down,down,down,down,down,up
6905,9,2,28,2010,down,down,down,down,down,down,down,down,down,up
6910,10,2,28,2010,down,down,down,down,down,down,down,down,down,up
6915,11,2,28,2010,down,down,down,down,up,up,down,down,down,up
6920,12,2,28,2010,up,up,down,down,down,down,down,down,down,up
6925,13,2,28,2010,down,down,down,down,down,down,down,down,down,up
6930,14,2,28,2010,down,down,down,down,down,down,down,down,down,up
6935,15,2,28,2010,down,down,down,down,down,down,down,down,down,up
6940,16,2,28,2010,down,down,down,down,up,up,up,up,down,up
6945,17,2,28,2010,down,down,down,down,up,up,down,down,down,up
6950,18,2,28,2010,down,down,up,up,up,up,down,down,down,up
6985,0,3,29,2010,up,up,down,down,up,up,down,down,down,up
6990,1,3,29,2010,down,down,down,down,down,down,up,up,down,up
6995,2,3,29,2010,down,down,down,down,down,down,up,up,down,up
7000,3,3,29,2010,down,down,down,down,down,down,down,down,down,up
7005,4,3,29,2010,down,down,down,down,down,down,down,down,down,up
7010,5,3,29,2010,down,down,down,down,down,down,up,up,down,up
7015,6,3,29,2010,up,up,down,down,down,down,down,down,down,up
7020,7,3,29,2010,up,up,down,down,down,down,down,down,down,up
7025,8,3,29,2010,down,down,up,up,down,down,down,down,down,up
7030,9,3,29,2010,up,up,down,down,down,down,down,down,down,up
7035,10,3,29,2010,up,up,up,up,down,down,down,down,down,up
7040,11,3,29,2010,up,up,up,up,up,up,down,down,up,up
7045,12,3,29,2010,up,up,down,down,down,down,down,down,down,up
7050,13,3,29,2010,down,down,down,down,down,down,down,down,down,up
7055,14,3,29,2010,down,down,down,down,down,down,down,down,down,up
7060,15,3,29,2010,down,down,down,down,down,down,down,down,down,up
7065,16,3,29,2010,down,down,down,down,down,down,down,down,down,up
7070,17,3,29,2010,down,down,up,up,down,down,down,down,down,up
7075,18,3,29,2010,down,down,down,down,down,down,down,down,up,up
7080,19,3,29,2010,down,down,down,down,down,down,down,down,down,up
7085,20,3,29,2010,down,down,down,down,down,down,down,down,down,up
7090,21,3,29,2010,up,up,down,down,down,down,down,down,down,up
7095,22,3,29,2010,up,up,down,down,down,down,down,down,down,up
7100,23,3,29,2010,up,up,down,down,down,down,down,down,down,up
7105,24,3,29,2010,up,up,down,down,down,down,down,down,down,up
7110,25,3,29,2010,up,up,down,down,down,down,down,down,down,up
7115,26,3,29,2010,up,up,down,down,down,down,down,down,down,up
7120,27,3,29,2010,up,up,down,down,down,down,down,down,down,up
7125,28,3,29,2010,down,down,down,down,down,down,down,down,down,up
7130,29,3,29,2010,down,down,down,down,up,up,down,down,down,up
7135,30,3,29,2010,down,down,down,down,down,down,down,down,down,up
7140,31,3,29,2010,down,down,down,down,down,down,down,down,down,up
7145,32,3,29,2010,down,down,down,down,up,up,down,down,down,up
7150,33,3,29,2010,down,down,down,down,down,down,down,down,down,up
7155,34,3,29,2010,up,up,down,down,up,up,down,down,down,up
7160,35,3,29,2010,up,up,down,down,up,up,up,up,down,up
7165,36,3,29,2010,down,down,down,down,up,up,up,up,down,up
7170,37,3,29,2010,up,up,down,down,up,up,up,up,down,up
7175,38,3,29,2010,up,up,down,down,up,up,down,down,down,up
7180,39,3,29,2010,up,up,down,down,up,up,down,down,down,up
7185,40,3,29,2010,up,up,down,down,up,up,down,down,down,up
7190,41,3,29,2010,up,up,down,down,up,up,down,down,down,up
7195,42,3,29,2010,up,up,down,down,up,up,down,down,down,up
7200,43,3,29,2010,up,up,up,up,up,up,down,down,down,up
7205,44,3,29,2010,up,up,up,up,up,up,down,down,down,up
7210,45,3,29,2010,up,up,down,down,up,up,down,down,down,up
7215,46,3,29,2010,up,up,down,down,up,up,down,down,down,up
7220,47,3,29,2010,up,up,down,down,down,down,down,down,down,up
7225,48,3,29,2010,down,down,down,down,down,down,down,down,down,up
7230,49,3,29,2010,down,down,down,down,up,up,down,down,down,up
7235,50,3,29,2010,down,down,down,down,down,down,down,down,down,up
7240,51,3,29,2010,down,down,up,up,down,down,down,down,down,up
7245,52,3,29,2010,up,up,up,up,down,down,down,down,down,up
7250,53,3,29,2010,up,up,down,down,down,down,down,down,down,up
7255,54,3,29,2010,up,up,down,down,up,up,down,down,down,up
7260,55,3,29,2010,up,up,down,down,up,up,down,down,down,up
7265,56,3,29,2010,down,down,down,down,up,up,down,down,down,up
7270,57,3,29,2010,up,up,down,down,up,up,up,up,down,up
7275,58,3,29,2010,up,up,down,down,up,up,down,down,down,up
7300,0,4,30,2010,up,up,down,down,down,down,down,down,down,up
7305,1,4,30,2010,up,up,down,down,down,down,down,down,down,up
7310,2,4,30,2010,down,down,down,down,up,up,down,down,down,up
7315,3,4,30,2010,down,down,up,up,up,up,down,down,down,up
7320,4,4,30,2010,down,down,up,up,up,up,down,down,down,up
7325,5,4,30,2010,down,down,down,down,up,up,down,down,down,up
7330,6,4,30,2010,up,up,down,down,up,up,down,down,down,up
7335,7,4,30,2010,up,up,down,down,up,up,down,down,down,up
7340,8,4,30,2010,up,up,down,down,up,up,down,down,down,up
7345,9,4,30,2010,up,up,down,down,up,up,down,down,down,up
7350,10,4,30,2010,up,up,down,down,up,up,down,down,down,up
7355,11,4,30,2010,up,up,down,down,up,up,down,down,down,up
7360,12,4,30,2010,up,up,down,down,up,up,down,down,down,up
7365,13,4,30,2010,up,up,down,down,up,up,down,down,down,up
7370,14,4,30,2010,up,up,down,down,up,up,down,down,down,up
7375,15,4,30,2010,up,up,down,down,up,up,down,down,down,up
7380,16,4,30,2010,up,up,down,down,up,up,down,down,down,up
7385,17,4,30,2010,up,up,down,down,up,up,down,down,down,up
7390,18,4,30,2010,up,up,down,down,up,up,down,down,down,up
7395,19,4,30,2010,up,up,down,down,up,up,down,down,down,up
7400,20,4,30,2010,up,up,down,down,up,up,down,down,down,up
7405,21,4,30,2010,up,up,down,down,up,up,down,down,down,up
7410,22,4,30,2010,up,up,down,down,up,up,down,down,down,up
7415,23,4,30,2010,down,down,down,down,down,down,down,down,down,up
7420,24,4,30,2010,down,down,down,down,up,up,down,down,down,up
7425,25,4,30,2010,up,up,down,down,up,up,down,down,down,up
7430,26,4,30,2010,up,up,down,down,up,up,down,down,down,up
7435,27,4,30,2010,up,up,down,down,up,up,down,down,down,up
7440,28,4,30,2010,up,up,down,down,up,up,down,down,down,up
7445,29,4,30,2010,up,up,down,down,up,up,down,down,down,up
7450,30,4,30,2010,up,up,up,up,up,up,down,down,down,up
7455,31,4,30,2010,up,up,down,down,up,up,down,down,down,up
7460,32,4,30,2010,up,up,down,down,up,up,down,down,down,up
7465,33,4,30,2010,down,down,down,down,up,up,down,down,down,up
7470,34,4,30,2010,up,up,down,down,up,up,down,down,down,up
7475,35,4,30,2010,up,up,down,down,up,up,down,down,down,up
7480,36,4,30,2010,up,up,down,down,up,up,down,down,down,up
7485,37,4,30,2010,down,down,down,down,up,up,down,down,down,up
